TransactionID,DateKey,AccountID,DepartmentID,CostCenterID,Amount,TransactionType,Description
956,20240206,4002,1,CC-200,74845.97,Revenue,Service Revenue - Sales
957,20240213,4002,2,CC-500,75703.12,Revenue,Service Revenue - Marketing
958,20240202,4002,9,CC-500,78294.29,Revenue,Service Revenue - Sales - APAC
959,20240226,4002,10,CC-300,64083.6,Revenue,Service Revenue - Sales - EMEA
960,20240221,4003,1,CC-200,51927.42,Revenue,Subscription Revenue - Sales
961,20240205,4003,2,CC-400,46435.55,Revenue,Subscription Revenue - Marketing
962,20240208,4003,9,CC-100,43233.42,Revenue,Subscription Revenue - Sales - APAC
963,20240206,4003,10,CC-300,43447.12,Revenue,Subscription Revenue - Sales - EMEA
964,20240227,4004,1,CC-100,31600.39,Revenue,Consulting Revenue - Sales
965,20240215,4004,2,CC-300,32263.26,Revenue,Consulting Revenue - Marketing
966,20240208,4004,9,CC-200,25909.79,Revenue,Consulting Revenue - Sales - APAC
967,20240209,4004,10,CC-300,32119.45,Revenue,Consulting Revenue - Sales - EMEA
968,20240202,4005,1,CC-100,26104.56,Revenue,License Revenue - Sales
969,20240206,4005,2,CC-400,23212.55,Revenue,License Revenue - Marketing
970,20240213,4005,9,CC-400,26807.81,Revenue,License Revenue - Sales - APAC
971,20240204,4005,10,CC-400,22962.3,Revenue,License Revenue - Sales - EMEA
972,20240221,4010,1,CC-500,4169.35,Revenue,Interest Income - Sales
973,20240206,4010,2,CC-200,4089.01,Revenue,Interest Income - Marketing
974,20240210,4010,9,CC-100,3739.54,Revenue,Interest Income - Sales - APAC
975,20240204,4010,10,CC-300,3248.61,Revenue,Interest Income - Sales - EMEA
976,20240224,5001,6,CC-200,114362.08,Expense,Cost of Goods Sold - Operations
977,20240211,5001,3,CC-100,82170.1,Expense,Cost of Goods Sold - Engineering
978,20240220,5002,10,CC-200,30748.52,Expense,Direct Labor - Sales - EMEA
979,20240202,5002,8,CC-200,30197.92,Expense,Direct Labor - Research & Development
980,20240207,5002,1,CC-200,21958.14,Expense,Direct Labor - Sales
981,20240224,5002,4,CC-500,25176.97,Expense,Direct Labor - Finance
982,20240213,5003,9,CC-100,11075.86,Expense,Manufacturing Overhead - Sales - APAC
983,20240205,5003,5,CC-400,12730.26,Expense,Manufacturing Overhead - Human Resources
984,20240214,5003,10,CC-100,10169.8,Expense,Manufacturing Overhead - Sales - EMEA
985,20240216,5003,3,CC-500,10333.76,Expense,Manufacturing Overhead - Engineering
986,20240203,6001,2,CC-300,155369.49,Expense,Salaries & Wages - Marketing
987,20240210,6001,1,CC-100,174139.37,Expense,Salaries & Wages - Sales
988,20240213,6002,8,CC-500,26069.51,Expense,Employee Benefits - Research & Development
989,20240212,6002,10,CC-400,27238.19,Expense,Employee Benefits - Sales - EMEA
990,20240209,6002,5,CC-100,27259.4,Expense,Employee Benefits - Human Resources
991,20240202,6003,8,CC-500,22885.77,Expense,Rent & Facilities - Research & Development
992,20240203,6003,5,CC-100,17352.45,Expense,Rent & Facilities - Human Resources
993,20240214,6003,4,CC-500,21523.01,Expense,Rent & Facilities - Finance
994,20240214,6004,4,CC-500,3150.98,Expense,Utilities - Finance
995,20240219,6004,9,CC-400,3914.63,Expense,Utilities - Sales - APAC
996,20240210,6004,1,CC-400,3803.78,Expense,Utilities - Sales
997,20240217,6004,7,CC-100,2744.22,Expense,Utilities - Customer Support
998,20240207,6005,9,CC-200,20204.58,Expense,Marketing & Advertising - Sales - APAC
999,20240202,6005,3,CC-200,23169.8,Expense,Marketing & Advertising - Engineering
1000,20240207,6005,2,CC-400,19992.84,Expense,Marketing & Advertising - Marketing
1001,20240227,6005,7,CC-200,24727.47,Expense,Marketing & Advertising - Customer Support
1002,20240218,6006,5,CC-400,6567.27,Expense,Travel & Entertainment - Human Resources
1003,20240217,6006,6,CC-300,6396.85,Expense,Travel & Entertainment - Operations
1004,20240226,6006,2,CC-100,6759.93,Expense,Travel & Entertainment - Marketing
1005,20240217,6006,1,CC-500,7426.13,Expense,Travel & Entertainment - Sales
1006,20240219,6007,2,CC-500,11027.43,Expense,Professional Services - Marketing
1007,20240204,6007,7,CC-100,14159.67,Expense,Professional Services - Customer Support
1008,20240226,6007,3,CC-100,13155.11,Expense,Professional Services - Engineering
1009,20240219,6008,9,CC-400,14943.3,Expense,Software & Technology - Sales - APAC
1010,20240206,6008,6,CC-100,17219.15,Expense,Software & Technology - Operations
1011,20240220,6008,7,CC-200,15017.73,Expense,Software & Technology - Customer Support
1012,20240224,6009,7,CC-100,6511.04,Expense,Depreciation - Customer Support
1013,20240212,6009,1,CC-300,5990.03,Expense,Depreciation - Sales
1014,20240210,6009,10,CC-300,4888.96,Expense,Depreciation - Sales - EMEA
1015,20240228,6009,3,CC-400,5518.44,Expense,Depreciation - Engineering
1016,20240225,6010,2,CC-400,5888.95,Expense,Insurance - Marketing
1017,20240224,6010,4,CC-300,5595.13,Expense,Insurance - Finance
1018,20240207,6010,3,CC-100,4785.21,Expense,Insurance - Engineering
1019,20240224,6010,8,CC-400,4834.6,Expense,Insurance - Research & Development
1020,20240203,6011,9,CC-200,2951.25,Expense,Office Supplies - Sales - APAC
1021,20240213,6011,6,CC-500,2711.72,Expense,Office Supplies - Operations
1022,20240219,6011,1,CC-500,2505.83,Expense,Office Supplies - Sales
1023,20240227,6012,3,CC-200,9488.1,Expense,Training & Development - Engineering
1024,20240215,6012,4,CC-100,6790.17,Expense,Training & Development - Finance
1025,20240217,7001,6,CC-400,32517.88,Expense,Income Tax - Operations
1026,20240222,7001,4,CC-100,34276.27,Expense,Income Tax - Finance
1027,20240316,4001,1,CC-300,105597.23,Revenue,Product Sales - Sales
1028,20240328,4001,2,CC-200,126373.81,Revenue,Product Sales - Marketing
1029,20240312,4001,9,CC-500,121969.05,Revenue,Product Sales - Sales - APAC
1030,20240324,4001,10,CC-300,117163.42,Revenue,Product Sales - Sales - EMEA
1031,20240310,4002,1,CC-100,84065.99,Revenue,Service Revenue - Sales
1032,20240306,4002,2,CC-100,65633.53,Revenue,Service Revenue - Marketing
1033,20240328,4002,9,CC-200,84592.55,Revenue,Service Revenue - Sales - APAC
1034,20240322,4002,10,CC-200,70082.1,Revenue,Service Revenue - Sales - EMEA
1035,20240317,4003,1,CC-400,44837.15,Revenue,Subscription Revenue - Sales
1036,20240316,4003,2,CC-100,42083.87,Revenue,Subscription Revenue - Marketing
1037,20240320,4003,9,CC-200,55231.84,Revenue,Subscription Revenue - Sales - APAC
1038,20240309,4003,10,CC-200,53599.88,Revenue,Subscription Revenue - Sales - EMEA
1039,20240323,4004,1,CC-300,33840.29,Revenue,Consulting Revenue - Sales
1040,20240314,4004,2,CC-300,37367.02,Revenue,Consulting Revenue - Marketing
1041,20240315,4004,9,CC-300,36663.59,Revenue,Consulting Revenue - Sales - APAC
1042,20240310,4004,10,CC-400,30336.53,Revenue,Consulting Revenue - Sales - EMEA
1043,20240313,4005,1,CC-500,27326.18,Revenue,License Revenue - Sales
1044,20240317,4005,2,CC-100,26604.53,Revenue,License Revenue - Marketing
1045,20240318,4005,9,CC-300,29834.46,Revenue,License Revenue - Sales - APAC
1046,20240310,4005,10,CC-500,27093.8,Revenue,License Revenue - Sales - EMEA
1047,20240316,4010,1,CC-100,3849.19,Revenue,Interest Income - Sales
1048,20240321,4010,2,CC-300,3560.8,Revenue,Interest Income - Marketing
1049,20240309,4010,9,CC-300,3881.96,Revenue,Interest Income - Sales - APAC
1050,20240307,4010,10,CC-300,4288.76,Revenue,Interest Income - Sales - EMEA
1051,20240313,5001,9,CC-500,114827.61,Expense,Cost of Goods Sold - Sales - APAC
1052,20240324,5001,4,CC-200,105357.0,Expense,Cost of Goods Sold - Finance
1053,20240313,5002,8,CC-400,47222.01,Expense,Direct Labor - Research & Development
1054,20240319,5002,5,CC-100,49914.95,Expense,Direct Labor - Human Resources
1055,20240321,5003,10,CC-500,13431.18,Expense,Manufacturing Overhead - Sales - EMEA
1056,20240317,5003,4,CC-300,13785.24,Expense,Manufacturing Overhead - Finance
1057,20240327,5003,6,CC-200,11385.96,Expense,Manufacturing Overhead - Operations
1058,20240306,5003,8,CC-500,13155.19,Expense,Manufacturing Overhead - Research & Development
1059,20240325,6001,2,CC-500,128640.46,Expense,Salaries & Wages - Marketing
1060,20240321,6001,8,CC-300,136699.19,Expense,Salaries & Wages - Research & Development
1061,20240308,6001,3,CC-300,98057.8,Expense,Salaries & Wages - Engineering
1062,20240315,6002,5,CC-300,21136.23,Expense,Employee Benefits - Human Resources
1063,20240302,6002,7,CC-400,26658.85,Expense,Employee Benefits - Customer Support
1064,20240319,6002,6,CC-500,26800.78,Expense,Employee Benefits - Operations
1065,20240316,6002,3,CC-100,27529.21,Expense,Employee Benefits - Engineering
1066,20240317,6003,9,CC-400,34696.72,Expense,Rent & Facilities - Sales - APAC
1067,20240328,6003,2,CC-100,27810.1,Expense,Rent & Facilities - Marketing
1068,20240315,6004,3,CC-500,6184.65,Expense,Utilities - Engineering
1069,20240325,6004,4,CC-200,5658.11,Expense,Utilities - Finance
1070,20240311,6005,8,CC-200,43412.04,Expense,Marketing & Advertising - Research & Development
1071,20240315,6005,6,CC-100,43469.23,Expense,Marketing & Advertising - Operations
1072,20240305,6006,4,CC-100,9128.45,Expense,Travel & Entertainment - Finance
1073,20240313,6006,3,CC-400,9586.43,Expense,Travel & Entertainment - Engineering
1074,20240313,6006,9,CC-400,8906.43,Expense,Travel & Entertainment - Sales - APAC
1075,20240301,6007,1,CC-300,16935.49,Expense,Professional Services - Sales
1076,20240307,6007,9,CC-500,22268.45,Expense,Professional Services - Sales - APAC
1077,20240310,6008,1,CC-300,22040.03,Expense,Software & Technology - Sales
1078,20240317,6008,4,CC-400,21076.41,Expense,Software & Technology - Finance
1079,20240315,6009,5,CC-300,4950.64,Expense,Depreciation - Human Resources
1080,20240317,6009,3,CC-500,6601.35,Expense,Depreciation - Engineering
1081,20240311,6009,2,CC-200,5657.56,Expense,Depreciation - Marketing
1082,20240312,6009,7,CC-400,7250.66,Expense,Depreciation - Customer Support
1083,20240324,6010,3,CC-200,7995.73,Expense,Insurance - Engineering
1084,20240324,6010,7,CC-200,11820.12,Expense,Insurance - Customer Support
1085,20240323,6011,10,CC-300,3817.41,Expense,Office Supplies - Sales - EMEA
1086,20240313,6011,9,CC-100,4664.95,Expense,Office Supplies - Sales - APAC
1087,20240321,6012,5,CC-100,4941.22,Expense,Training & Development - Human Resources
1088,20240323,6012,9,CC-100,4679.6,Expense,Training & Development - Sales - APAC
1089,20240313,6012,1,CC-400,3491.05,Expense,Training & Development - Sales
1090,20240316,6012,10,CC-300,3503.93,Expense,Training & Development - Sales - EMEA
1091,20240322,7001,3,CC-100,17309.23,Expense,Income Tax - Engineering
1092,20240320,7001,4,CC-500,18020.21,Expense,Income Tax - Finance
1093,20240327,7001,1,CC-400,19310.19,Expense,Income Tax - Sales
1094,20240324,7001,10,CC-500,20725.15,Expense,Income Tax - Sales - EMEA
1095,20240404,4001,1,CC-300,133943.15,Revenue,Product Sales - Sales
1096,20240407,4001,2,CC-400,140427.25,Revenue,Product Sales - Marketing
1097,20240427,4001,9,CC-300,133605.63,Revenue,Product Sales - Sales - APAC
1098,20240412,4001,10,CC-200,130273.36,Revenue,Product Sales - Sales - EMEA
1099,20240406,4002,1,CC-300,85413.0,Revenue,Service Revenue - Sales
1100,20240407,4002,2,CC-400,69376.65,Revenue,Service Revenue - Marketing
1101,20240411,4002,9,CC-400,85045.12,Revenue,Service Revenue - Sales - APAC
1102,20240422,4002,10,CC-100,74088.3,Revenue,Service Revenue - Sales - EMEA
1103,20240427,4003,1,CC-100,45369.27,Revenue,Subscription Revenue - Sales
1104,20240405,4003,2,CC-400,52901.22,Revenue,Subscription Revenue - Marketing
1105,20240403,4003,9,CC-500,58727.65,Revenue,Subscription Revenue - Sales - APAC
1106,20240409,4003,10,CC-100,55220.83,Revenue,Subscription Revenue - Sales - EMEA
1107,20240410,4004,1,CC-400,35993.89,Revenue,Consulting Revenue - Sales
1108,20240404,4004,2,CC-100,32058.69,Revenue,Consulting Revenue - Marketing
1109,20240428,4004,9,CC-100,37741.4,Revenue,Consulting Revenue - Sales - APAC
1110,20240414,4004,10,CC-300,32332.37,Revenue,Consulting Revenue - Sales - EMEA
1111,20240428,4005,1,CC-100,29267.04,Revenue,License Revenue - Sales
1112,20240401,4005,2,CC-100,29428.16,Revenue,License Revenue - Marketing
1113,20240411,4005,9,CC-200,30196.69,Revenue,License Revenue - Sales - APAC
1114,20240420,4005,10,CC-400,26145.12,Revenue,License Revenue - Sales - EMEA
1115,20240412,4010,1,CC-100,4012.75,Revenue,Interest Income - Sales
1116,20240404,4010,2,CC-200,4719.99,Revenue,Interest Income - Marketing
1117,20240409,4010,9,CC-400,4184.13,Revenue,Interest Income - Sales - APAC
1118,20240426,4010,10,CC-400,4746.82,Revenue,Interest Income - Sales - EMEA
1119,20240428,5001,3,CC-100,71178.88,Expense,Cost of Goods Sold - Engineering
1120,20240419,5001,2,CC-400,57008.04,Expense,Cost of Goods Sold - Marketing
1121,20240422,5001,10,CC-500,65542.62,Expense,Cost of Goods Sold - Sales - EMEA
1122,20240416,5002,3,CC-200,36384.93,Expense,Direct Labor - Engineering
1123,20240414,5002,7,CC-100,40690.88,Expense,Direct Labor - Customer Support
1124,20240409,5002,6,CC-100,34006.92,Expense,Direct Labor - Operations
1125,20240417,5003,6,CC-500,14222.06,Expense,Manufacturing Overhead - Operations
1126,20240404,5003,1,CC-500,13306.8,Expense,Manufacturing Overhead - Sales
1127,20240416,5003,4,CC-200,12042.6,Expense,Manufacturing Overhead - Finance
1128,20240405,5003,10,CC-400,11611.46,Expense,Manufacturing Overhead - Sales - EMEA
1129,20240428,6001,10,CC-500,103289.87,Expense,Salaries & Wages - Sales - EMEA
1130,20240428,6001,1,CC-400,86918.97,Expense,Salaries & Wages - Sales
1131,20240411,6001,9,CC-400,76222.22,Expense,Salaries & Wages - Sales - APAC
1132,20240402,6001,6,CC-300,78879.39,Expense,Salaries & Wages - Operations
1133,20240415,6002,4,CC-100,26339.92,Expense,Employee Benefits - Finance
1134,20240415,6002,9,CC-500,22853.17,Expense,Employee Benefits - Sales - APAC
1135,20240415,6002,7,CC-400,19522.99,Expense,Employee Benefits - Customer Support
1136,20240424,6002,10,CC-400,21655.18,Expense,Employee Benefits - Sales - EMEA
1137,20240401,6003,1,CC-500,12316.78,Expense,Rent & Facilities - Sales
1138,20240420,6003,2,CC-500,17096.75,Expense,Rent & Facilities - Marketing
1139,20240418,6003,7,CC-500,15957.11,Expense,Rent & Facilities - Customer Support
1140,20240411,6003,4,CC-400,13351.45,Expense,Rent & Facilities - Finance
1141,20240420,6004,1,CC-500,4104.27,Expense,Utilities - Sales
1142,20240423,6004,4,CC-300,4352.72,Expense,Utilities - Finance
1143,20240425,6004,8,CC-100,4316.46,Expense,Utilities - Research & Development
1144,20240418,6005,4,CC-300,23346.54,Expense,Marketing & Advertising - Finance
1145,20240402,6005,1,CC-100,20806.38,Expense,Marketing & Advertising - Sales
1146,20240405,6005,6,CC-400,23899.24,Expense,Marketing & Advertising - Operations
1147,20240404,6005,3,CC-400,23280.17,Expense,Marketing & Advertising - Engineering
1148,20240407,6006,10,CC-400,7776.07,Expense,Travel & Entertainment - Sales - EMEA
1149,20240423,6006,4,CC-200,9009.17,Expense,Travel & Entertainment - Finance
1150,20240402,6006,9,CC-400,8572.42,Expense,Travel & Entertainment - Sales - APAC
1151,20240405,6007,10,CC-500,10235.06,Expense,Professional Services - Sales - EMEA
1152,20240417,6007,2,CC-100,11410.84,Expense,Professional Services - Marketing
1153,20240414,6007,8,CC-500,10534.42,Expense,Professional Services - Research & Development
1154,20240417,6007,4,CC-400,10929.44,Expense,Professional Services - Finance
1155,20240404,6008,10,CC-200,27031.9,Expense,Software & Technology - Sales - EMEA
1156,20240420,6008,3,CC-500,23635.32,Expense,Software & Technology - Engineering
1157,20240409,6009,9,CC-200,9613.86,Expense,Depreciation - Sales - APAC
1158,20240410,6009,7,CC-300,7737.13,Expense,Depreciation - Customer Support
1159,20240405,6009,10,CC-200,7914.52,Expense,Depreciation - Sales - EMEA
1160,20240428,6010,10,CC-500,7505.72,Expense,Insurance - Sales - EMEA
1161,20240421,6010,9,CC-500,6108.72,Expense,Insurance - Sales - APAC
1162,20240420,6010,5,CC-200,5853.78,Expense,Insurance - Human Resources
1163,20240417,6011,5,CC-200,2332.08,Expense,Office Supplies - Human Resources
1164,20240423,6011,6,CC-300,2237.39,Expense,Office Supplies - Operations
1165,20240418,6011,3,CC-300,1861.56,Expense,Office Supplies - Engineering
1166,20240422,6011,9,CC-500,2182.73,Expense,Office Supplies - Sales - APAC
1167,20240417,6012,7,CC-100,3996.94,Expense,Training & Development - Customer Support
1168,20240405,6012,9,CC-400,3475.68,Expense,Training & Development - Sales - APAC
1169,20240407,6012,5,CC-100,3387.56,Expense,Training & Development - Human Resources
1170,20240410,6012,10,CC-200,3740.51,Expense,Training & Development - Sales - EMEA
1171,20240425,7001,5,CC-200,19908.16,Expense,Income Tax - Human Resources
1172,20240427,7001,3,CC-300,18169.38,Expense,Income Tax - Engineering
1173,20240428,7001,1,CC-500,17536.05,Expense,Income Tax - Sales
1174,20240428,7001,6,CC-500,19130.01,Expense,Income Tax - Operations
1175,20240513,4001,1,CC-500,121048.17,Revenue,Product Sales - Sales
1176,20240523,4001,2,CC-300,121574.23,Revenue,Product Sales - Marketing
1177,20240513,4001,9,CC-400,138474.59,Revenue,Product Sales - Sales - APAC
1178,20240518,4001,10,CC-300,128659.46,Revenue,Product Sales - Sales - EMEA
1179,20240507,4002,1,CC-300,71118.81,Revenue,Service Revenue - Sales
1180,20240527,4002,2,CC-400,85079.8,Revenue,Service Revenue - Marketing
1181,20240525,4002,9,CC-300,75349.44,Revenue,Service Revenue - Sales - APAC
1182,20240507,4002,10,CC-500,84287.2,Revenue,Service Revenue - Sales - EMEA
1183,20240510,4003,1,CC-200,57157.92,Revenue,Subscription Revenue - Sales
1184,20240506,4003,2,CC-100,51974.46,Revenue,Subscription Revenue - Marketing
